geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
3910,-23.58635,-46.51576,sao paulo,SP
2022,-23.50334,-46.63894,sao paulo,SP
85806,-24.958,-53.50788,cascavel,PR
88304,-26.90426,-48.66893,itajai,SC
63310,-6.64375,-38.70087,umari,CE
25615,-22.50168,-43.16019,petrópolis,RJ
12225,-23.19982,-45.78374,são josé dos campos,SP
5060,-23.52836,-46.71023,sao paulo,SP
58430,-7.22109,-35.91871,campina grande,PB
63010,-7.20678,-39.30583,juazeiro do norte,CE
24900,-22.91649,-42.81756,marica,RJ
79310,-19.02111,-57.62191,corumba,MS
1232,-23.53642,-46.65629,sao paulo,SP
21031,-22.85165,-43.25732,rio de janeiro,RJ
86818,-23.56314,-51.5428,pirapo,PR
58200,-6.8462,-35.49382,guarabira,PB
35970,-19.94865,-43.48668,barao de cocais,MG
29143,-20.34996,-40.38981,cariacica,ES
37800,-21.30126,-46.71779,guaxupe,MG
11065,-23.95946,-46.33821,santos,SP
20250,-22.92274,-43.20881,rio de janeiro,RJ
25953,-22.41001,-42.96648,teresópolis,RJ
12411,-22.93478,-45.43109,pindamonhangaba,SP
28950,-22.78046,-41.91705,armação dos búzios,RJ
14171,-21.1528,-47.98915,sertaozinho,SP
4942,-23.69832,-46.77242,sao paulo,SP
13087,-22.85562,-47.04759,campinas,SP
22411,-22.98291,-43.20942,rio de janeiro,RJ
64868,-7.8662,-45.21002,baixa grande do ribeiro,PI
8247,-23.53674,-46.43296,sao paulo,SP
85064,-25.34923,-51.43238,guarapuava,PR
68530,-7.31118,-50.05436,rio maria,PA
7153,-23.37582,-46.44965,guarulhos,SP
13474,-22.69941,-47.30138,americana,SP
37300,-21.74027,-44.31308,andrelandia,MG
88374,-26.79165,-48.75949,navegantes,SC
2315,-23.46308,-46.59647,sao paulo,SP
61655,-3.77035,-38.6316,caucaia,CE
19273,-22.57878,-53.05547,rosana,SP
90035,-30.03432,-51.21337,porto alegre,RS
59020,-5.7926,-35.20242,natal,RN
3880,-23.50814,-46.48655,sao paulo,SP
9721,-23.72155,-46.54443,são bernardo do campo,SP
24220,-22.89984,-43.10359,niteroi,RJ
78120,-15.66182,-56.08873,varzea grande,MT
4710,-23.62652,-46.69624,sao paulo,SP
72850,-16.15223,-47.95368,luziania,GO
4855,-23.77193,-46.68283,sao paulo,SP
39508,-15.34976,-43.66669,jaiba,MG
27320,-22.50882,-44.19714,barra mansa,RJ
6532,-23.44448,-46.8822,santana de parnaiba,SP
31260,-19.85921,-43.94348,belo horizonte,MG
35700,-19.46939,-44.24533,sete lagoas,MG
20091,-22.90049,-43.17844,rio de janeiro,RJ
19400,-21.86496,-51.84632,presidente venceslau,SP
12287,-23.10305,-45.71297,cacapava,SP
31840,-19.83212,-43.92004,belo horizonte,MG
85909,-24.74424,-53.7264,toledo,PR
14940,-21.75893,-48.83561,ibitinga,SP
32280,-19.95211,-44.04911,contagem,MG
74496,-16.65029,-49.38309,goiania,GO
14031,-21.1968,-47.84724,ribeirao preto,SP
15200,-21.05482,-49.67707,jose bonifacio,SP
47600,-13.2549,-43.41829,bom jesus da lapa,BA
99700,-27.63258,-52.26973,erechim,RS
69312,2.83569,-60.71433,boa vista,RR
4004,-23.5734,-46.64561,sao paulo,SP
88056,-27.39732,-48.42674,florianópolis,SC
98950,-27.66096,-54.76274,alecrim,RS
25051,-22.74093,-43.31978,duque de caxias,RJ
50920,-8.08486,-34.95791,recife,PE
14500,-20.33454,-47.79262,ituverava,SP
13990,-22.18019,-46.75346,espirito santo do pinhal,SP
72876,-16.06919,-47.9798,valparaiso de goias,GO
13940,-22.47248,-46.61783,aguas de lindoia,SP
63608,-5.92825,-39.42712,ibicua,CE
22790,-23.01383,-43.46051,rio de janeiro,RJ
50050,-8.05056,-34.89186,recife,PE
38800,-19.3049,-46.05096,sao gotardo,MG
18760,-23.03475,-49.16919,cerqueira cesar,SP
24440,-22.82413,-43.04834,são gonçalo,RJ
59678,-4.84118,-37.25596,tibau,RN
53140,-7.97547,-34.84458,olinda,PE
68745,-1.30399,-47.91214,castanhal,PA
91130,-29.98652,-51.11266,porto alegre,RS
30575,-19.97391,-43.97184,belo horizonte,MG
19068,-22.10075,-51.43223,presidente prudente,SP
14730,-20.90252,-48.65261,monte azul paulista,SP
6717,-23.60569,-46.91646,cotia,SP
2471,-23.48439,-46.65147,sao paulo,SP
28970,-22.87922,-42.37543,araruama,RJ
29780,-19.01904,-40.53733,sao gabriel da palha,ES
3030,-23.52698,-46.61874,são paulo,SP
16360,-21.45883,-49.95248,avanhandava,SP
32113,-19.88458,-44.02829,contagem,MG
4414,-23.67254,-46.64244,sao paulo,SP
39300,-15.94998,-44.86697,sao francisco,MG
8080,-23.4873,-46.4311,sao paulo,SP
9571,-23.63145,-46.56589,são caetano do sul,SP
14240,-21.28081,-47.29603,cajuru,SP
78550,-11.85251,-55.49943,sinop,MT
84050,-25.11641,-50.17155,ponta grossa,PR
4459,-23.69803,-46.67261,sao paulo,SP
13150,-22.6506,-47.19556,cosmopolis,SP
29050,-20.31286,-40.29525,vitoria,ES
89895,-27.07365,-53.32494,riqueza,SC
15300,-20.64869,-50.35746,general salgado,SP
94090,-29.92965,-51.05368,gravatai,RS
29665,-19.74062,-40.65972,sao roque do canaa,ES
9831,-23.78816,-46.5346,sao bernardo do campo,SP
16700,-21.25515,-50.65304,guararapes,SP
79002,-20.46112,-54.60794,campo grande,MS
64260,-4.27837,-41.7848,piripiri,PI
88870,-28.3561,-49.28632,orleans,SC
74683,-16.6102,-49.2291,goiania,GO
85810,-24.951,-53.46518,cascavel,PR
35400,-20.34758,-43.66634,ouro preto,MG
36980,-20.16407,-41.64752,lajinha,MG
5791,-23.648,-46.78309,sao paulo,SP
4426,-23.68605,-46.64731,sao paulo,SP
33045,-19.76303,-43.88184,santa luzia,MG
2038,-23.49668,-46.62266,sao paulo,SP
49600,-10.48427,-37.18628,nossa senhora das dores,SE
46300,-14.51199,-42.21902,caculé,BA
39680,-17.69377,-42.51551,capelinha,MG
4040,-23.59976,-46.626,sao paulo,SP
64585,-7.596,-40.81837,simões,PI
88360,-27.08512,-48.97119,guabiruba,SC
63500,-6.36344,-39.30041,iguatu,CE
16800,-21.14384,-51.11112,mirandopolis,SP
35170,-19.51338,-42.63228,coronel fabriciano,MG
25821,-22.12042,-43.17372,três rios,RJ
68456,-3.76719,-49.67083,tucurui,PA
9690,-23.67,-46.59064,sao bernardo do campo,SP
91751,-30.13716,-51.21485,porto alegre,RS
85700,-26.25451,-53.63373,barracao,PR
6385,-23.54458,-46.84391,carapicuiba,SP
38037,-19.78638,-47.90839,uberaba,MG
68140,-3.72759,-53.72915,uruara,PA
8280,-23.55825,-46.47796,sao paulo,SP
8042,-23.50479,-46.43129,sao paulo,SP
67133,-1.36508,-48.40355,ananindeua,PA
41130,-12.94947,-38.44829,salvador,BA
4785,-23.69378,-46.70962,sao paulo,SP
37548,-22.41506,-45.79845,conceicao dos ouros,MG
35790,-18.74525,-44.42311,curvelo,MG
68360,-2.58837,-51.95332,senador jose porfirio,PA
13347,-23.13112,-47.2279,indaiatuba,SP
12120,-22.96221,-45.55052,tremembe,SP
11628,-23.79077,-45.55826,sao sebastiao,SP
37701,-21.78754,-46.59228,pocos de caldas,MG
89176,-27.31036,-49.79596,trombudo central,SC
52050,-8.04188,-34.90043,recife,PE
11085,-23.94771,-46.36877,santos,SP
29260,-20.3626,-40.65808,domingos martins,ES
63360,-6.94492,-38.96596,aurora,CE
37018,-21.54759,-45.43478,varginha,MG
57036,-9.64302,-35.69935,maceio,AL
80410,-25.42407,-49.28143,curitiba,PR
1405,-23.56242,-46.65263,são paulo,SP
12240,-23.22605,-45.9151,sao jose dos campos,SP
86170,-23.05842,-51.03408,sertanopolis,PR
37420,-21.84974,-45.29987,cambuquira,MG
84950,-23.86604,-49.79331,wenceslau braz,PR
98900,-27.86738,-54.47873,santa rosa,RS
88590,-27.68483,-51.12998,anita garibaldi,SC
87300,-24.03987,-52.37064,campo mourao,PR
13335,-23.07832,-47.19031,indaiatuba,SP
84600,-26.22794,-51.08186,uniao da vitoria,PR
18540,-23.21124,-47.52507,porto feliz,SP
18690,-23.09827,-48.62232,itatinga,SP
44700,-11.18586,-40.51817,jacobina,BA
99675,-27.61265,-52.84702,tres palmeiras,RS
24348,-22.9682,-43.03153,niterói,RJ
24320,-22.90734,-43.06178,niteroi,RJ
14810,-21.78311,-48.15788,araraquara,SP
2161,-23.49601,-46.57307,sao paulo,SP
9820,-23.74928,-46.55211,são bernardo do campo,SP
5595,-23.57867,-46.74276,sao paulo,SP
11040,-23.9741,-46.31469,santos,SP
62380,-4.27107,-40.82509,guaraciaba do norte,CE
6703,-23.59721,-46.9188,cotia,SP
30710,-19.91628,-43.94902,belo horizonte,MG
28941,-22.82821,-42.0899,sao pedro da aldeia,RJ
83085,-25.61011,-49.0661,sao jose dos pinhais,PR
65235,-2.74753,-44.88999,sao bento,MA
47400,-10.82246,-42.73226,xique-xique,BA
81220,-25.4652,-49.32694,curitiba,PR
12010,-23.03759,-45.56244,taubaté,SP
8062,-23.50652,-46.47079,sao paulo,SP
44700,-11.18369,-40.51087,jacobina,BA
20911,-22.89447,-43.24216,rio de janeiro,RJ
91030,-30.01151,-51.17121,porto alegre,RS
64049,-5.06362,-42.79261,teresina,PI
60861,-3.79647,-38.51575,fortaleza,CE
18040,-23.50817,-47.46982,sorocaba,SP
14940,-21.74871,-48.82699,ibitinga,SP
99150,-28.49935,-52.2535,marau,RS
78048,-15.58461,-56.08457,cuiaba,MT
8573,-23.48846,-46.34691,itaquaquecetuba,SP
29980,-18.40933,-40.21664,pinheiros,ES
79603,-20.79823,-51.69199,tres lagoas,MS
5399,-23.57542,-46.77983,sao paulo,SP
95365,-28.50016,-51.70495,sao jorge,RS
13474,-22.70686,-47.2964,americana,SP
8210,-23.5276,-46.44504,sao paulo,SP
46100,-14.19932,-41.67009,brumado,BA
35519,-19.86203,-44.97331,nova serrana,MG
89500,-26.77229,-51.02957,cacador,SC
27135,-22.46838,-43.82457,barra do pirai,RJ
88750,-28.27558,-49.16686,braco do norte,SC
12922,-22.90941,-46.55892,braganca paulista,SP
65054,-2.53778,-44.20178,são luís,MA
12052,-23.01084,-45.56789,taubate,SP
74810,-16.70105,-49.24288,goiânia,GO
4194,-23.65217,-46.61102,sao paulo,SP
31155,-19.873,-43.94379,belo horizonte,MG
2912,-23.50582,-46.71008,sao paulo,SP
37120,-21.54776,-45.72993,paraguacu,MG
83050,-25.50781,-49.175,sao jose dos pinhais,PR
14405,-20.52571,-47.41463,franca,SP
65041,-2.5502,-44.31867,sao luis,MA
23946,-23.0163,-44.5336,angra dos reis,RJ
37800,-21.29943,-46.70021,guaxupe,MG
17380,-22.2876,-48.12224,brotas,SP
45020,-14.85909,-40.83536,vitoria da conquista,BA
4635,-23.6423,-46.66798,sao paulo,SP
2232,-23.47328,-46.5634,sao paulo,SP
24220,-22.89929,-43.10354,niterói,RJ
38500,-18.73484,-47.49926,monte carmelo,MG
36800,-20.7285,-42.03356,carangola,MG
80330,-25.47134,-49.30295,curitiba,PR
14169,-21.13632,-47.97156,sertaozinho,SP
79065,-20.55893,-54.57282,campo grande,MS
6852,-23.70363,-46.86433,itapecerica da serra,SP
96020,-31.74391,-52.34552,pelotas,RS
36140,-21.85007,-43.79109,lima duarte,MG
85803,-24.99569,-53.46219,cascavel,PR
22790,-23.01358,-43.47861,rio de janeiro,RJ
5209,-23.41457,-46.75196,sao paulo,SP
8552,-23.52821,-46.34903,poa,SP
8461,-23.56242,-46.40103,sao paulo,SP
4166,-23.64587,-46.60812,sao paulo,SP
68458,-3.77382,-49.66484,tucurui,PA
9921,-23.68459,-46.61413,diadema,SP
88708,-28.46586,-49.02448,tubarao,SC
29942,-18.72426,-39.88591,sao mateus,ES
9290,-23.64852,-46.51342,santo andre,SP
64005,-5.05238,-42.8364,teresina,PI
7914,-23.27668,-46.74901,francisco morato,SP
85010,-25.39523,-51.46324,guarapuava,PR
14940,-21.75194,-48.83616,ibitinga,SP
40420,-12.92164,-38.50323,salvador,BA
14026,-21.22105,-47.82231,ribeirão preto,SP
6705,-23.59853,-46.88799,cotia,SP
27255,-22.52195,-44.10029,volta redonda,RJ
65913,-5.52926,-47.46675,imperatriz,MA
9862,-23.69985,-46.58327,sao bernardo do campo,SP
82310,-25.42656,-49.35129,curitiba,PR
25963,-22.42129,-42.97488,teresopolis,RJ
30644,-19.98702,-44.0207,belo horizonte,MG
12995,-22.78352,-46.59202,pinhalzinho,SP
5268,-23.43549,-46.79097,são paulo,SP
30692,-19.98221,-44.05388,belo horizonte,MG
4055,-23.61971,-46.64052,sao paulo,SP
96506,-30.0457,-52.89706,cachoeira do sul,RS
9581,-23.63517,-46.58186,sao caetano do sul,SP
34000,-20.08824,-43.97083,nova lima,MG
5428,-23.56054,-46.69799,sao paulo,SP
58075,-7.17775,-34.86888,joao pessoa,PB
18010,-23.49998,-47.45699,sorocaba,SP
98970,-27.94864,-54.75268,candido godoi,RS
48400,-10.83481,-38.53707,ribeira do pombal,BA
96450,-30.9945,-54.67371,dom pedrito,RS
74390,-16.63407,-49.25128,goiania,GO
16074,-21.19104,-50.45167,aracatuba,SP
66055,-1.44664,-48.48508,belem,PA
87075,-23.39047,-51.96916,maringá,PR
52030,-8.0375,-34.88883,recife,PE
13416,-22.71377,-47.6469,piracicaba,SP
64050,-5.05695,-42.78077,teresina,PI
16200,-21.30502,-50.34071,birigui,SP
26011,-22.75079,-43.42361,nova iguaçu,RJ
37720,-21.64678,-46.39483,botelhos,MG
99200,-28.84904,-51.89052,guaporé,RS
58045,-7.12493,-34.8252,joao pessoa,PB
26011,-22.75009,-43.42687,nova iguacu,RJ
23042,-22.92152,-43.55636,rio de janeiro,RJ
22775,-22.97112,-43.38964,rio de janeiro,RJ
86800,-23.55102,-51.46206,apucarana,PR
81130,-25.5,-49.30082,curitiba,PR
65010,-2.52778,-44.30025,sao luis,MA
37890,-21.36286,-46.52312,muzambinho,MG
18540,-23.20568,-47.52513,porto feliz,SP
8592,-23.46939,-46.2919,itaquaquecetuba,SP
97542,-29.78377,-55.79355,alegrete,RS
78250,-15.23492,-59.32238,pontes e lacerda,MT
75690,-17.74635,-48.62244,caldas novas,GO
26140,-22.73711,-43.41713,belford roxo,RJ
8461,-23.5626,-46.40242,sao paulo,SP
13607,-22.36621,-47.36888,araras,SP
66617,-1.39551,-48.46833,belém,PA
2801,-23.48637,-46.69823,sao paulo,SP
11920,-24.69872,-47.56293,iguape,SP
82930,-25.45931,-49.2047,curitiba,PR
66035,-1.45591,-48.48956,belem,PA
90440,-30.03421,-51.19055,porto alegre,RS
60181,-3.72881,-38.47285,fortaleza,CE
8683,-23.52466,-46.30999,suzano,SP
4210,-23.58543,-46.60276,sao paulo,SP
91050,-29.99876,-51.14894,porto alegre,RS
26265,-22.76243,-43.49409,nova iguacu,RJ
86705,-23.40279,-51.4248,arapongas,PR
23067,-22.88126,-43.61171,rio de janeiro,RJ
26173,-22.75547,-43.35603,belford roxo,RJ
11055,-23.96784,-46.33223,santos,SP
22461,-22.95955,-43.20401,rio de janeiro,RJ
80740,-25.44744,-49.30708,curitiba,PR
83430,-25.36008,-49.11592,campina grande do sul,PR
27660,-22.16615,-43.58569,rio das flores,RJ
38320,-18.84061,-50.12622,santa vitória,MG
57245,-9.81659,-36.09708,sao miguel dos campos,AL
79113,-20.44556,-54.66466,campo grande,MS
9340,-23.6666,-46.43868,maua,SP
9290,-23.6434,-46.51319,santo andre,SP
1130,-23.52372,-46.64532,sao paulo,SP
74313,-16.71127,-49.30561,goiânia,GO
96770,-30.59501,-51.74985,cerro grande do sul,RS
95960,-29.23706,-51.86925,encantado,RS
14781,-20.52324,-48.56164,barretos,SP
95890,-29.46768,-51.81082,teutônia,RS
79180,-20.463,-53.76202,ribas do rio pardo,MS
17017,-22.35163,-49.06139,bauru,SP
25212,-22.6771,-43.24657,duque de caxias,RJ
12223,-23.18242,-45.83399,são josé dos campos,SP
4824,-23.72988,-46.69376,sao paulo,SP
18075,-23.47768,-47.46849,sorocaba,SP
57035,-9.65953,-35.70985,maceió,AL
5726,-23.62622,-46.74044,sao paulo,SP
31035,-19.90147,-43.91352,belo horizonte,MG
13420,-22.72687,-47.61533,piracicaba,SP
30535,-19.928,-43.99358,belo horizonte,MG
97541,-29.78189,-55.79096,alegrete,RS
6286,-23.50905,-46.77048,osasco,SP
58071,-7.1646,-34.87581,joao pessoa,PB
9210,-23.63589,-46.52177,santo andre,SP
28610,-22.30488,-42.53931,nova friburgo,RJ
85945,-24.58643,-53.5177,tupassi,PR
9271,-23.64682,-46.49634,santo andre,SP
23093,-22.87424,-43.52773,rio de janeiro,RJ
81490,-25.57747,-49.32334,curitiba,PR
3814,-23.48751,-46.48294,sao paulo,SP
5164,-23.47478,-46.75986,sao paulo,SP
96201,-32.03653,-52.07853,rio grande,RS
11708,-24.07069,-46.57612,praia grande,SP
86063,-23.31009,-51.19246,londrina,PR
6112,-23.53502,-46.79875,osasco,SP
64100,-4.25221,-42.29787,barras,PI
11525,-23.89658,-46.42741,cubatao,SP
45615,-14.95597,-39.29877,buerarema,BA
91530,-30.05951,-51.16567,porto alegre,RS
78620,-15.70733,-52.7586,general carneiro,MT
86300,-23.18571,-50.64556,cornelio procopio,PR
36280,-20.95242,-43.78206,carandai,MG
88370,-26.89866,-48.64879,navegantes,SC
31340,-19.86743,-43.9888,belo horizonte,MG
5338,-23.55249,-46.75118,sao paulo,SP
48904,-9.41932,-40.50072,juazeiro,BA
11701,-24.00492,-46.42193,praia grande,SP
47990,-11.03591,-45.19075,formosa do rio preto,BA
13301,-23.25215,-47.29732,itu,SP
5844,-23.6542,-46.73788,sao paulo,SP
69902,-9.93408,-67.82131,rio branco,AC
3461,-23.56708,-46.52455,sao paulo,SP
46930,-12.51659,-41.57576,palmeiras,BA
29149,-20.32756,-40.38598,cariacica,ES
85851,-25.54582,-54.58661,foz do iguaçu,PR
6543,-23.4799,-46.85479,santana de parnaíba,SP
12519,-22.78166,-45.18124,guaratingueta,SP
13150,-22.64958,-47.19379,cosmopolis,SP
72145,-15.80184,-48.09416,brasília,DF
21073,-22.85006,-43.26654,rio de janeiro,RJ
39300,-15.96185,-44.86885,sao francisco,MG
6120,-23.54092,-46.78969,osasco,SP
47600,-13.24655,-43.41671,bom jesus da lapa,BA
1403,-23.57,-46.65186,sao paulo,SP
6162,-23.55588,-46.80338,osasco,SP
31744,-19.81552,-43.94011,belo horizonte,MG
79370,-19.01932,-57.60234,ladario,MS
3989,-23.6128,-46.48003,sao paulo,SP
37470,-22.12919,-45.05591,são lourenço,MG
3121,-23.5658,-46.59618,sao paulo,SP
25250,-22.694,-43.29272,duque de caxias,RJ
25954,-22.43432,-42.95267,teresopolis,RJ
38400,-18.92321,-48.27285,uberlandia,MG
17210,-22.27571,-48.52579,jau,SP
17512,-22.14822,-49.96143,marilia,SP
15400,-20.7384,-48.91258,olimpia,SP
39330,-16.21469,-44.43154,brasilia de minas,MG
3663,-23.52134,-46.49768,sao paulo,SP
52051,-8.02854,-34.90997,recife,PE
4862,-23.7619,-46.6994,são paulo,SP
24220,-22.90372,-43.1104,niterói,RJ
6280,-23.50762,-46.76556,osasco,SP
37175,-20.94548,-45.82899,ilicinea,MG
75513,-18.40092,-49.20897,itumbiara,GO
64003,-5.07925,-42.82543,teresina,PI
5211,-23.40986,-46.75357,são paulo,SP
30670,-19.99807,-44.02747,belo horizonte,MG
60762,-3.82297,-38.59474,fortaleza,CE
35010,-18.85483,-41.94722,governador valadares,MG
95595,-30.1624,-50.20884,cidreira,RS
25780,-22.15184,-42.92632,sao jose do vale do rio preto,RJ
18650,-22.74124,-48.56954,sao manuel,SP
89580,-27.02282,-50.93512,fraiburgo,SC
14078,-21.13578,-47.76678,ribeirao preto,SP
15400,-20.74389,-48.90926,olímpia,SP
4132,-23.61309,-46.61767,sao paulo,SP
45320,-13.29594,-39.82064,santa ines,BA
19880,-22.75342,-50.38479,candido mota,SP
14940,-21.75754,-48.83827,ibitinga,SP
5882,-23.6797,-46.78273,sao paulo,SP
3012,-23.53992,-46.61369,sao paulo,SP
9351,-23.67917,-46.43364,maua,SP
29550,-20.79746,-41.3782,jerônimo monteiro,ES
22723,-22.91867,-43.40585,rio de janeiro,RJ
12518,-22.7841,-45.18351,guaratingueta,SP
25957,-22.43489,-42.96711,teresopolis,RJ
24240,-22.8982,-43.09712,niterói,RJ
86044,-23.38926,-51.13839,londrina,PR
97800,-28.39724,-54.95888,são luiz gonzaga,RS
88015,-27.58904,-48.54922,florianopolis,SC
89600,-27.17221,-51.51143,joacaba,SC
23590,-22.92061,-43.66329,rio de janeiro,RJ
12230,-23.22109,-45.89472,são josé dos campos,SP
78450,-13.81298,-56.09188,nova mutum,MT
79904,-22.53279,-55.71497,ponta pora,MS
38401,-18.90706,-48.30242,uberlandia,MG
27916,-22.37963,-41.77899,macaé,RJ
97340,-30.16468,-53.57093,são sepé,RS
25030,-22.77142,-43.31331,duque de caxias,RJ
12284,-23.11449,-45.69863,cacapava,SP
15110,-20.79499,-49.22248,guapiaçu,SP
59180,-6.33212,-35.31297,espirito santo,RN
32400,-20.0159,-44.04426,ibirite,MG
93900,-29.60629,-51.15465,ivoti,RS
89010,-26.92092,-49.06405,blumenau,SC
1415,-23.55426,-46.65938,sao paulo,SP
41830,-13.00855,-38.46304,salvador,BA
83280,-25.89779,-48.57642,guaratuba,PR
38610,-16.37398,-46.91149,unai,MG
2224,-23.48471,-46.57544,sao paulo,SP
91220,-30.02118,-51.13664,porto alegre,RS
17580,-22.1039,-50.18433,pompeia,SP
3630,-23.53236,-46.55028,sao paulo,SP
4606,-23.61543,-46.67021,sao paulo,SP
74465,-16.6481,-49.31758,goiania,GO
9330,-23.65811,-46.43129,maua,SP
3972,-23.61606,-46.48092,sao paulo,SP
76580,-13.23859,-49.50454,novo planalto,GO
78875,-13.17991,-53.25637,gaucha do norte,MT
41230,-12.92367,-38.45766,salvador,BA
81210,-25.48956,-49.22023,curitiba,PR
15220,-21.18159,-49.58208,mendonca,SP
59300,-6.46322,-37.09734,caicó,RN
4010,-23.59135,-46.63589,sao paulo,SP
95052,-29.15577,-51.15765,caxias do sul,RS
78250,-15.24508,-59.3319,pontes e lacerda,MT
62590,-2.92504,-39.9116,itarema,CE
39560,-16.16327,-42.28218,salinas,MG
8501,-23.54374,-46.36059,ferraz de vasconcelos,SP
11065,-23.9664,-46.33775,santos,SP
88355,-27.07413,-48.9005,brusque,SC
38680,-15.91133,-46.10476,arinos,MG
30775,-19.9003,-43.97285,belo horizonte,MG
6230,-23.51603,-46.79459,osasco,SP
1453,-23.58414,-46.6845,são paulo,SP
18530,-23.0845,-47.71707,tiete,SP
2992,-23.45112,-46.72756,sao paulo,SP
29780,-18.99889,-40.53756,são gabriel da palha,ES
79011,-20.43069,-54.60221,campo grande,MS
63113,-7.23346,-39.42322,crato,CE
24435,-22.82621,-43.06772,sao goncalo,RJ
98900,-27.85382,-54.47599,santa rosa,RS
13467,-22.76712,-47.34345,americana,SP
26900,-22.46714,-43.47429,miguel pereira,RJ
29843,-18.62056,-40.60472,vila pavao,ES
22720,-22.9211,-43.37687,rio de janeiro,RJ
30130,-19.9274,-43.92627,belo horizonte,MG
30730,-19.91479,-43.98416,belo horizonte,MG
14406,-20.52383,-47.4321,franca,SP
65284,-2.12464,-45.89123,governador nunes freire,MA
17120,-22.47187,-48.98385,agudos,SP
79040,-20.462,-54.58216,campo grande,MS
89184,-27.27982,-49.3856,presidente nereu,SC
78578,-12.23791,-56.14712,ipiranga do norte,MT
27262,-22.52535,-44.11489,volta redonda,RJ
14096,-21.20056,-47.78375,ribeirao preto,SP
55192,-7.94648,-36.20574,santa cruz do capibaribe,PE
56400,-8.59793,-38.5819,floresta,PE
65930,-4.95131,-47.50209,acailandia,MA
96025,-31.7678,-52.35407,pelotas,RS
18044,-23.50924,-47.48401,sorocaba,SP
18103,-23.41197,-47.41452,sorocaba,SP
8567,-23.54913,-46.35208,poa,SP
35675,-19.94597,-44.3437,juatuba,MG
76330,-15.75459,-49.33281,jaraguá,GO
65031,-2.53768,-44.2841,sao luis,MA
2111,-23.51854,-46.59454,são paulo,SP
38183,-19.58954,-46.94711,araxa,MG
13469,-22.70824,-47.37158,americana,SP
97610,-29.54746,-55.13102,sao francisco de assis,RS
5875,-23.68969,-46.78196,sao paulo,SP
57860,-9.00776,-36.05591,são josé da laje,AL
77825,-7.1521,-48.18946,araguaina,TO
13770,-21.52778,-46.64948,caconde,SP
13177,-22.8103,-47.23492,sumare,SP
19814,-22.65286,-50.40344,assis,SP
95780,-29.69488,-51.46956,montenegro,RS
29370,-20.31887,-41.32032,conceição do castelo,ES
86285,-23.23005,-50.85865,cruzeiro do norte,PR
36360,-21.12936,-44.4774,conceicao da barra de minas,MG
15076,-20.82524,-49.35763,sao jose do rio preto,SP
79012,-20.42386,-54.60212,campo grande,MS
13990,-22.20324,-46.74876,espirito santo do pinhal,SP
72241,-15.81081,-48.13503,brasilia,DF
13960,-22.59621,-46.51731,socorro,SP
26556,-22.77946,-43.43496,mesquita,RJ
41820,-12.9863,-38.45932,salvador,BA
72241,-15.80638,-48.13244,brasilia,DF
84600,-26.23033,-51.09125,uniao da vitoria,PR
11535,-23.93346,-46.42807,cubatao,SP
89295,-26.27181,-49.52024,rio negrinho,SC
9550,-23.61649,-46.55267,sao caetano do sul,SP
4918,-23.68913,-46.74138,sao paulo,SP
48903,-9.44542,-40.51088,juazeiro,BA
60337,-3.70677,-38.56476,fortaleza,CE
99950,-28.07216,-52.01113,tapejara,RS
39400,-16.74158,-43.86194,montes claros,MG
84250,-24.44814,-50.75075,imbaú,PR
